Umid,TempDHT,Press,Tempbmp,Altitud,TempMedia,Dt,Tempo
53,22,989.84,22.71,-164.57,22.35,5760,-5592
53,22,989.84,22.70,-164.56,22.35,5762,-4194
53,22,989.83,22.70,-164.54,22.35,5763,-3066
53,22,989.84,22.70,-164.56,22.35,5764,-1669
53,22,989.84,22.70,-164.56,22.35,5765,-541
53,22,989.83,22.70,-164.54,22.35,5767,857
53,22,989.83,22.70,-164.49,22.35,5768,1981
53,22,989.83,22.70,-164.52,22.35,5769,3378
53,22,989.83,22.69,-164.52,22.35,5770,4504
53,22,989.83,22.69,-164.52,22.35,5772,5902
53,22,989.83,22.69,-164.55,22.35,5773,7027
53,22,989.83,22.69,-164.55,22.35,5774,8424
53,22,989.84,22.69,-164.57,22.35,5775,9550
53,22,989.84,22.69,-164.58,22.35,5777,10947
53,22,989.84,22.69,-164.59,22.35,5778,12075
53,22,989.84,22.69,-164.59,22.35,5779,13472
53,22,989.84,22.69,-164.59,22.35,5780,14599
53,22,989.84,22.69,-164.57,22.35,5782,15996
53,22,989.84,22.69,-164.57,22.35,5783,17124
53,22,989.84,22.69,-164.59,22.35,5784,18523
53,22,989.84,22.69,-164.59,22.35,5785,19649
53,22,989.84,22.69,-164.61,22.35,5787,21047
53,22,989.85,22.69,-164.64,22.35,5788,22174
53,22,989.85,22.69,-164.67,22.35,5789,23593
53,22,989.85,22.69,-164.67,22.35,5790,24720
53,22,989.85,22.69,-164.68,22.35,5792,26118
53,22,989.85,22.69,-164.68,22.35,5793,27245
53,22,989.85,22.69,-164.68,22.35,5794,28643
53,22,989.85,22.69,-164.67,22.35,5795,29770
53,22,989.85,22.69,-164.67,22.35,5797,31169
53,22,989.84,22.69,-164.62,22.35,5798,32295
53,22,989.84,22.69,-164.61,22.35,5799,-31843
53,22,989.84,22.69,-164.59,22.35,5801,-30714
53,22,989.84,22.69,-164.61,22.35,5802,-29315
53,22,989.84,22.69,-164.61,22.35,5803,-28187
53,22,989.84,22.69,-164.61,22.35,5804,-26788
53,22,989.85,22.69,-164.63,22.35,5806,-25660
53,22,989.85,22.69,-164.63,22.35,5807,-24261
53,22,989.84,22.69,-164.62,22.35,5808,-23133
53,22,989.85,22.69,-164.64,22.35,5810,-21733
53,22,989.84,22.69,-164.62,22.35,5811,-20605
53,22,989.84,22.69,-164.61,22.35,5812,-19207
53,22,989.85,22.70,-164.65,22.35,5813,-18078
53,22,989.84,22.70,-164.62,22.35,5815,-16679
53,22,989.84,22.70,-164.62,22.35,5816,-15551
53,22,989.84,22.70,-164.62,22.35,5817,-14151
53,22,989.85,22.70,-164.65,22.35,5818,-13024
53,22,989.85,22.70,-164.67,22.35,5820,-11625
53,22,989.85,22.70,-164.65,22.35,5821,-10491
53,22,989.84,22.70,-164.62,22.35,5822,-9093
53,22,989.84,22.70,-164.62,22.35,5823,-7965
53,22,989.85,22.70,-164.64,22.35,5825,-6566
53,22,989.84,22.70,-164.62,22.35,5826,-5440
53,22,989.85,22.70,-164.64,22.35,5827,-4042
53,22,989.85,22.70,-164.64,22.35,5828,-2915
53,22,989.85,22.70,-164.64,22.35,5830,-1516
53,22,989.85,22.70,-164.64,22.35,5831,-390
53,22,989.85,22.70,-164.65,22.35,5832,1007
53,22,989.85,22.70,-164.67,22.35,5833,2134
53,22,989.85,22.69,-164.65,22.35,5835,3530
53,22,989.85,22.69,-164.67,22.35,5836,4657
53,22,989.85,22.69,-164.68,22.35,5837,6054
53,22,989.85,22.69,-164.68,22.35,5838,7180
53,22,989.85,22.69,-164.68,22.35,5840,8577
53,22,989.85,22.69,-164.65,22.35,5841,9703
53,22,989.85,22.69,-164.65,22.35,5842,11101
53,22,989.85,22.69,-164.65,22.35,5843,12227
53,22,989.84,22.69,-164.61,22.35,5845,13625
53,22,989.84,22.68,-164.59,22.34,5846,14752
53,22,989.84,22.68,-164.58,22.34,5847,16151
53,22,989.84,22.68,-164.58,22.34,5849,17277
53,22,989.84,22.68,-164.58,22.34,5850,18676
53,22,989.84,22.68,-164.58,22.34,5851,19803
53,22,989.83,22.68,-164.53,22.34,5852,21200
53,22,989.83,22.68,-164.52,22.34,5854,22328
53,22,989.83,22.68,-164.54,22.34,5855,23727
53,22,989.83,22.68,-164.53,22.34,5856,24853
53,22,989.83,22.68,-164.53,22.34,5857,26251
53,22,989.84,22.68,-164.56,22.34,5859,27378
53,22,989.84,22.68,-164.56,22.34,5860,28777
53,22,989.84,22.68,-164.58,22.34,5861,29903
53,22,989.84,22.68,-164.60,22.34,5863,31302
53,22,989.84,22.68,-164.62,22.34,5864,32429
53,22,989.84,22.68,-164.59,22.34,5865,-31710
53,22,989.84,22.68,-164.58,22.34,5866,-30581
53,22,989.83,22.67,-164.53,22.33,5868,-29181
53,22,989.83,22.67,-164.47,22.33,5869,-28054
53,22,989.83,22.67,-164.50,22.33,5870,-26655
53,22,989.83,22.67,-164.50,22.33,5871,-25527
53,22,989.83,22.67,-164.49,22.33,5873,-24128
53,22,989.83,22.67,-164.47,22.33,5874,-23000
53,22,989.82,22.67,-164.46,22.33,5875,-21600
53,22,989.83,22.68,-164.47,22.34,5876,-20472
53,22,989.83,22.68,-164.49,22.34,5878,-19074
53,22,989.83,22.68,-164.50,22.34,5879,-17945
53,22,989.83,22.68,-164.50,22.34,5880,-16545
53,22,989.83,22.68,-164.49,22.34,5881,-15418
53,22,989.83,22.68,-164.47,22.34,5883,-14018
53,22,989.83,22.68,-164.49,22.34,5884,-12891
53,22,989.83,22.68,-164.49,22.34,5885,-11492
53,22,989.83,22.67,-164.49,22.33,5886,-10363
53,22,989.83,22.67,-164.47,22.33,5888,-8964
53,22,989.83,22.67,-164.50,22.33,5889,-7837
53,22,989.83,22.67,-164.50,22.33,5890,-6439
53,22,989.83,22.67,-164.48,22.33,5891,-5312
53,22,989.83,22.67,-164.48,22.33,5893,-3914
53,22,989.83,22.67,-164.48,22.33,5894,-2787
53,22,989.83,22.67,-164.47,22.33,5895,-1388
53,22,989.82,22.66,-164.40,22.33,5897,-262
53,22,989.82,22.66,-164.40,22.33,5898,1135
53,22,989.82,22.66,-164.42,22.33,5899,2262
53,22,989.82,22.67,-164.42,22.33,5900,3659
53,22,989.82,22.67,-164.40,22.33,5902,4785
53,22,989.82,22.67,-164.39,22.33,5903,6181
53,22,989.81,22.66,-164.36,22.33,5904,7308
53,22,989.82,22.67,-164.40,22.33,5905,8706
53,22,989.81,22.66,-164.38,22.33,5907,9831
53,21,989.81,22.66,-164.36,21.83,5908,11229
53,21,989.81,22.66,-164.36,21.83,5909,12355
53,21,989.81,22.67,-164.38,21.83,5911,13753
53,21,989.81,22.67,-164.36,21.83,5912,14880
53,22,989.81,22.67,-164.34,22.33,5913,16279
53,22,989.81,22.67,-164.33,22.33,5914,17405
53,22,989.81,22.67,-164.36,22.33,5916,18803
53,22,989.81,22.67,-164.36,22.33,5917,19931
53,22,989.81,22.67,-164.36,22.33,5918,21328
53,22,989.81,22.67,-164.36,22.33,5919,22456
53,21,989.81,22.67,-164.36,21.83,5921,23855
53,21,989.82,22.67,-164.39,21.83,5922,24981
53,21,989.82,22.67,-164.38,21.83,5923,26379
53,21,989.82,22.67,-164.38,21.83,5924,27506
53,22,989.82,22.67,-164.39,22.33,5926,28904
53,22,989.82,22.67,-164.41,22.33,5927,30031
53,21,989.82,22.67,-164.39,21.83,5928,31430
53,21,989.82,22.67,-164.41,21.83,5929,32557
53,22,989.82,22.67,-164.39,22.33,5931,-31582
53,22,989.81,22.66,-164.36,22.33,5932,-30453
53,22,989.81,22.66,-164.36,22.33,5933,-29054
53,22,989.81,22.66,-164.38,22.33,5934,-27926
53,21,989.81,22.66,-164.33,21.83,5936,-26526
53,21,989.81,22.66,-164.34,21.83,5937,-25399
53,22,989.81,22.66,-164.38,22.33,5938,-24000
53,22,989.82,22.66,-164.39,22.33,5939,-22872
53,21,989.81,22.66,-164.34,21.83,5941,-21473
53,21,989.81,22.66,-164.34,21.83,5942,-20344
53,21,989.81,22.66,-164.36,21.83,5943,-18944
53,21,989.81,22.66,-164.37,21.83,5944,-17817
53,22,989.82,22.66,-164.40,22.33,5946,-16418
53,22,989.82,22.65,-164.40,22.33,5947,-15290
53,22,989.82,22.65,-164.40,22.33,5948,-13891
53,22,989.82,22.65,-164.41,22.33,5950,-12763
53,22,989.82,22.65,-164.40,22.33,5951,-11363
53,22,989.81,22.65,-164.37,22.33,5952,-10235
53,21,989.81,22.65,-164.35,21.83,5953,-8837
53,21,989.82,22.65,-164.39,21.83,5955,-7709
53,21,989.81,22.65,-164.35,21.83,5956,-6311
53,21,989.81,22.65,-164.35,21.83,5957,-5184
53,22,989.81,22.65,-164.34,22.33,5959,-3785
53,22,989.81,22.65,-164.32,22.33,5960,-2659
53,22,989.81,22.65,-164.32,22.33,5961,-1261
53,22,989.81,22.65,-164.30,22.33,5962,-134
53,22,989.80,22.65,-164.28,22.33,5964,1264
53,22,989.80,22.65,-164.28,22.33,5965,2390
53,21,989.80,22.65,-164.28,21.83,5966,3787
53,21,989.80,22.65,-164.28,21.83,5967,4913
53,21,989.80,22.65,-164.28,21.83,5969,6309
53,21,989.80,22.65,-164.26,21.83,5970,7436
53,21,989.80,22.65,-164.28,21.83,5971,8834
53,21,989.80,22.65,-164.26,21.83,5972,9959
53,21,989.80,22.65,-164.26,21.83,5974,11357
53,21,989.80,22.65,-164.25,21.83,5975,12483
53,21,989.80,22.65,-164.25,21.83,5976,13881
53,21,989.80,22.65,-164.25,21.83,5977,15008
53,21,989.80,22.65,-164.26,21.83,5979,16406
53,21,989.80,22.65,-164.26,21.83,5980,17532
53,22,989.80,22.64,-164.25,22.32,5981,18931
53,22,989.80,22.64,-164.25,22.32,5982,20058
53,22,989.80,22.64,-164.25,22.32,5984,21455
53,22,989.80,22.64,-164.25,22.32,5985,22583
53,22,989.80,22.64,-164.25,22.32,5986,23982
53,22,989.80,22.64,-164.23,22.32,5987,25108
53,21,989.80,22.64,-164.23,21.82,5989,26506
53,21,989.80,22.65,-164.25,21.83,5990,27633
53,21,989.80,22.65,-164.25,21.83,5991,29031
53,21,989.80,22.65,-164.25,21.83,5992,30158
53,21,989.80,22.65,-164.23,21.83,5994,31557
53,21,989.80,22.65,-164.23,21.83,5995,32684
53,21,989.80,22.65,-164.26,21.83,5996,-31455
53,21,989.80,22.65,-164.26,21.83,5998,-30326
53,21,989.80,22.65,-164.26,21.83,5999,-28927
53,21,989.80,22.65,-164.25,21.83,6000,-27799
53,21,989.80,22.65,-164.23,21.83,6001,-26400
53,21,989.80,22.65,-164.23,21.83,6003,-25272
53,21,989.80,22.65,-164.23,21.83,6004,-23872
53,21,989.80,22.65,-164.23,21.83,6005,-22745
53,22,989.79,22.65,-164.21,22.33,6007,-21346
53,22,989.80,22.65,-164.22,22.33,6008,-20217
53,21,989.80,22.65,-164.23,21.83,6009,-18819
53,21,989.79,22.65,-164.21,21.83,6010,-17690
53,21,989.79,22.65,-164.19,21.83,6012,-16290
53,21,989.79,22.65,-164.18,21.83,6013,-15163
53,21,989.79,22.64,-164.15,21.82,6014,-13764
53,21,989.79,22.64,-164.18,21.82,6015,-12636
53,21,989.79,22.65,-164.18,21.83,6017,-11237
53,21,989.79,22.65,-164.18,21.83,6018,-10108
53,21,989.79,22.65,-164.16,21.83,6019,-8710
53,21,989.79,22.65,-164.15,21.83,6020,-7583
53,21,989.79,22.65,-164.15,21.83,6022,-6184
53,21,989.78,22.65,-164.12,21.83,6023,-5058
53,21,989.79,22.65,-164.13,21.83,6024,-3660
53,21,989.78,22.65,-164.12,21.83,6025,-2533
53,21,989.78,22.65,-164.07,21.83,6027,-1135
53,21,989.78,22.65,-164.07,21.83,6028,-8
53,21,989.78,22.65,-164.09,21.83,6029,1387
53,21,989.78,22.64,-164.04,21.82,6030,2512
53,21,989.78,22.64,-164.04,21.82,6032,3909
53,21,989.78,22.64,-164.06,21.82,6033,5036
53,21,989.77,22.64,-164.03,21.82,6034,6432
53,21,989.77,22.64,-163.98,21.82,6035,7558
53,21,989.77,22.64,-164.00,21.82,6037,8955
53,21,989.77,22.64,-164.01,21.82,6038,10081
53,21,989.77,22.63,-163.98,21.81,6039,11479
53,21,989.77,22.63,-164.01,21.81,6040,12606
53,21,989.77,22.63,-164.02,21.81,6042,14004
53,21,989.77,22.63,-163.98,21.81,6043,15131
53,21,989.77,22.63,-164.01,21.81,6044,16530
53,21,989.77,22.63,-164.02,21.81,6046,17656
53,21,989.78,22.63,-164.04,21.81,6047,19054
53,21,989.78,22.63,-164.04,21.81,6048,20182
53,21,989.77,22.63,-164.01,21.81,6049,21579
53,21,989.77,22.63,-164.01,21.81,6051,22707
53,21,989.77,22.63,-164.00,21.81,6052,24105
53,21,989.77,22.63,-163.97,21.81,6053,25232
53,21,989.77,22.63,-164.01,21.81,6054,26630
53,21,989.77,22.63,-164.00,21.81,6056,27757
53,21,989.77,22.63,-164.00,21.81,6057,29155
53,21,989.77,22.63,-164.02,21.81,6058,30282
53,21,989.77,22.63,-164.02,21.81,6060,31681
53,21,989.78,22.63,-164.04,21.81,6061,-32729
53,21,989.78,22.63,-164.06,21.81,6062,-31305
53,21,989.78,22.63,-164.06,21.81,6063,-30177
53,21,989.78,22.63,-164.09,21.81,6065,-28778
53,21,989.78,22.63,-164.06,21.81,6066,-27650
53,21,989.78,22.63,-164.09,21.81,6067,-26250
53,21,989.78,22.63,-164.10,21.81,6068,-25122
53,21,989.78,22.63,-164.09,21.81,6070,-23724
53,21,989.78,22.63,-164.07,21.81,6071,-22595
53,21,989.78,22.63,-164.05,21.81,6072,-21196
53,21,989.78,22.63,-164.04,21.81,6073,-20068
53,21,989.78,22.63,-164.04,21.81,6075,-18668
53,21,989.77,22.63,-164.01,21.81,6076,-17541
53,21,989.77,22.63,-164.01,21.81,6077,-16141
53,21,989.77,22.63,-163.98,21.81,6078,-15013
53,21,989.77,22.63,-163.98,21.81,6080,-13615
53,21,989.77,22.63,-163.98,21.81,6081,-12486
53,21,989.77,22.63,-163.98,21.81,6082,-11087
53,21,989.77,22.63,-163.98,21.81,6083,-9959
53,21,989.77,22.63,-163.96,21.81,6085,-8560
53,21,989.77,22.63,-163.96,21.81,6086,-7434
53,21,989.77,22.63,-163.96,21.81,6087,-6036
53,21,989.77,22.63,-163.95,21.81,6088,-4909
53,21,989.76,22.63,-163.92,21.81,6090,-3511
53,21,989.76,22.63,-163.94,21.81,6091,-2383
53,21,989.77,22.64,-163.97,21.82,6092,-985
53,21,989.77,22.64,-163.97,21.82,6094,141
53,21,989.77,22.64,-163.97,21.82,6095,1537
53,21,989.77,22.64,-163.97,21.82,6096,2663
53,21,989.76,22.64,-163.94,21.82,6097,4060
53,21,989.76,22.64,-163.92,21.82,6099,5186
53,21,989.76,22.64,-163.92,21.82,6100,6584
53,21,989.76,22.64,-163.89,21.82,6101,7709
53,21,989.76,22.65,-163.89,21.83,6102,9106
53,21,989.76,22.65,-163.89,21.83,6104,10232
53,21,989.76,22.65,-163.88,21.83,6105,11630
53,21,989.76,22.65,-163.91,21.83,6106,12758
53,21,989.76,22.65,-163.90,21.83,6108,14156
53,21,989.76,22.66,-163.93,21.83,6109,15283
53,21,989.76,22.66,-163.90,21.83,6110,16681
53,21,989.76,22.66,-163.88,21.83,6111,17808
53,21,989.76,22.66,-163.90,21.83,6113,19206
53,21,989.76,22.66,-163.87,21.83,6114,20333
53,21,989.76,22.66,-163.87,21.83,6115,21732
53,21,989.75,22.66,-163.84,21.83,6116,22858
53,21,989.76,22.66,-163.87,21.83,6118,24257
53,21,989.76,22.66,-163.90,21.83,6119,25383
53,21,989.76,22.66,-163.89,21.83,6120,26781
53,21,989.76,22.67,-163.90,21.83,6121,27909
53,21,989.76,22.67,-163.92,21.83,6123,29306
53,21,989.76,22.67,-163.92,21.83,6124,30434
53,21,989.76,22.67,-163.94,21.83,6125,31833
53,21,989.76,22.67,-163.91,21.83,6126,-32577
53,21,989.76,22.68,-163.92,21.84,6128,-31178
53,21,989.76,22.68,-163.92,21.84,6129,-30050
53,21,989.76,22.68,-163.93,21.84,6130,-28651
53,21,989.76,22.68,-163.94,21.84,6131,-27523
53,21,989.77,22.68,-163.95,21.84,6133,-26123
53,21,989.77,22.68,-163.95,21.84,6134,-24995
53,21,989.77,22.68,-163.98,21.84,6135,-23596
53,21,989.77,22.68,-163.98,21.84,6136,-22468
53,21,989.77,22.68,-164.00,21.84,6138,-21069
53,21,989.77,22.68,-164.00,21.84,6139,-19941
53,21,989.77,22.68,-164.00,21.84,6140,-18542
53,21,989.77,22.68,-163.98,21.84,6142,-17414
53,22,989.77,22.68,-164.03,22.34,6143,-16014
53,22,989.77,22.68,-163.98,22.34,6144,-14886
53,21,989.77,22.68,-164.03,21.84,6145,-13488
53,21,989.78,22.68,-164.07,21.84,6147,-12359
53,21,989.77,22.68,-164.01,21.84,6148,-10960
53,21,989.78,22.68,-164.04,21.84,6149,-9832
53,21,989.78,22.68,-164.04,21.84,6150,-8433
53,21,989.78,22.68,-164.04,21.84,6152,-7307
53,22,989.78,22.68,-164.05,22.34,6153,-5909
53,22,989.78,22.68,-164.05,22.34,6154,-4782
53,22,989.78,22.68,-164.09,22.34,6156,-3384
53,22,989.78,22.68,-164.07,22.34,6157,-2256
53,21,989.78,22.68,-164.06,21.84,6158,-858
53,21,989.78,22.69,-164.09,21.85,6159,268
53,21,989.78,22.69,-164.09,21.85,6161,1664
53,21,989.78,22.69,-164.09,21.85,6162,2790
53,21,989.78,22.69,-164.07,21.85,6163,4187
53,21,989.78,22.69,-164.07,21.85,6164,5313
53,21,989.78,22.69,-164.04,21.85,6166,6710
53,21,989.78,22.69,-164.04,21.85,6167,7836
53,21,989.78,22.69,-164.07,21.85,6168,9233
53,21,989.78,22.69,-164.07,21.85,6169,10358
53,22,989.78,22.69,-164.04,22.35,6171,11756
53,22,989.77,22.70,-164.03,22.35,6172,12883
53,21,989.77,22.70,-164.02,21.85,6173,14281
53,21,989.77,22.70,-164.03,21.85,6174,15408
53,22,989.77,22.70,-164.03,22.35,6176,16806
53,22,989.77,22.70,-164.03,22.35,6177,17933
53,22,989.77,22.70,-164.00,22.35,6178,19331
53,22,989.77,22.70,-163.97,22.35,6179,20458
53,21,989.77,22.70,-163.99,21.85,6181,21857
53,21,989.77,22.70,-163.99,21.85,6182,22983
53,21,989.77,22.70,-163.96,21.85,6183,24382
53,21,989.77,22.70,-163.96,21.85,6184,25508
53,22,989.76,22.70,-163.93,22.35,6186,26906
53,22,989.76,22.70,-163.93,22.35,6187,28034
53,22,989.76,22.70,-163.93,22.35,6188,29432
53,22,989.77,22.70,-163.96,22.35,6189,30559
53,22,989.76,22.70,-163.94,22.35,6191,31956
53,22,989.76,22.69,-163.93,22.35,6192,-32452
53,22,989.76,22.69,-163.94,22.35,6193,-31053
53,22,989.76,22.69,-163.94,22.35,6195,-29925
53,22,989.76,22.69,-163.94,22.35,6196,-28525
53,22,989.76,22.69,-163.94,22.35,6197,-27398
53,22,989.77,22.69,-163.96,22.35,6198,-25999
53,22,989.76,22.69,-163.91,22.35,6200,-24870
53,22,989.76,22.69,-163.91,22.35,6201,-23471
53,22,989.76,22.69,-163.89,22.35,6202,-22343
53,22,989.76,22.68,-163.88,22.34,6204,-20943
53,22,989.75,22.68,-163.86,22.34,6205,-19816
53,22,989.76,22.68,-163.86,22.34,6206,-18417
53,22,989.76,22.68,-163.89,22.34,6207,-17289
53,22,989.76,22.68,-163.89,22.34,6209,-15889
53,22,989.76,22.68,-163.92,22.34,6210,-14761
53,22,989.76,22.68,-163.89,22.34,6211,-13363
53,22,989.76,22.68,-163.89,22.34,6212,-12234
53,22,989.75,22.67,-163.83,22.33,6214,-10835
53,22,989.75,22.67,-163.83,22.33,6215,-9707
53,22,989.75,22.67,-163.83,22.33,6216,-8308
53,22,989.75,22.67,-163.82,22.33,6217,-7182
53,22,989.75,22.67,-163.79,22.33,6219,-5784
53,22,989.74,22.67,-163.77,22.33,6220,-4657
53,22,989.75,22.67,-163.79,22.33,6221,-3258
53,22,989.75,22.67,-163.79,22.33,6222,-2131
53,22,989.75,22.67,-163.81,22.33,6224,-734
53,22,989.75,22.67,-163.81,22.33,6225,393
53,22,989.75,22.67,-163.81,22.33,6226,1788
53,22,989.75,22.68,-163.85,22.34,6227,2915
53,22,989.75,22.68,-163.85,22.34,6229,4313
53,22,989.76,22.68,-163.86,22.34,6230,5438
53,22,989.76,22.68,-163.88,22.34,6231,6835
53,22,989.75,22.68,-163.85,22.34,6232,7961
53,22,989.75,22.68,-163.85,22.34,6234,9359
53,22,989.75,22.68,-163.83,22.34,6235,10484
53,22,989.74,22.68,-163.78,22.34,6236,11882
53,22,989.75,22.68,-163.81,22.34,6237,13009
53,22,989.75,22.68,-163.79,22.34,6239,14407
53,22,989.75,22.68,-163.84,22.34,6240,15534
53,22,989.75,22.68,-163.85,22.34,6241,16932
53,22,989.76,22.68,-163.86,22.34,6243,18059
53,22,989.76,22.68,-163.89,22.34,6244,19457
53,22,989.76,22.68,-163.88,22.34,6245,20584
53,22,989.76,22.68,-163.88,22.34,6246,21983
53,22,989.76,22.69,-163.91,22.35,6248,23109
53,22,989.76,22.68,-163.88,22.34,6249,24507
53,22,989.75,22.68,-163.85,22.34,6250,25634
53,22,989.76,22.68,-163.86,22.34,6251,27032
53,22,989.76,22.68,-163.88,22.34,6253,28158
53,22,989.76,22.68,-163.91,22.34,6254,29557
53,22,989.76,22.68,-163.88,22.34,6255,30684
53,22,989.77,22.68,-163.95,22.34,6257,32081
53,22,989.76,22.68,-163.94,22.34,6258,-32327
53,22,989.77,22.68,-163.97,22.34,6259,-30927
53,22,989.77,22.68,-163.97,22.34,6260,-29800
53,22,989.77,22.68,-163.97,22.34,6262,-28401
53,22,989.77,22.69,-164.00,22.35,6263,-27273
53,22,989.77,22.69,-164.00,22.35,6264,-25874
53,22,989.77,22.69,-164.00,22.35,6265,-24745
53,22,989.77,22.69,-163.97,22.35,6267,-23346
53,22,989.77,22.69,-163.98,22.35,6268,-22218
53,22,989.77,22.69,-163.97,22.35,6269,-20819
53,22,989.76,22.68,-163.94,22.34,6270,-19691
53,22,989.76,22.68,-163.91,22.34,6272,-18292
53,22,989.76,22.68,-163.89,22.34,6273,-17165
53,22,989.76,22.68,-163.89,22.34,6274,-15765
53,22,989.76,22.68,-163.86,22.34,6275,-14638
53,22,989.76,22.68,-163.86,22.34,6277,-13239
53,22,989.76,22.68,-163.86,22.34,6278,-12110
53,22,989.76,22.69,-163.91,22.35,6279,-10711
53,22,989.76,22.69,-163.89,22.35,6280,-9583
53,22,989.76,22.69,-163.88,22.35,6282,-8185
53,22,989.76,22.68,-163.86,22.34,6283,-7058
53,22,989.76,22.69,-163.89,22.35,6284,-5660
53,22,989.76,22.69,-163.89,22.35,6285,-4533
53,22,989.76,22.69,-163.94,22.35,6287,-3134
53,22,989.76,22.69,-163.93,22.35,6288,-2008
53,22,989.76,22.69,-163.94,22.35,6289,-610
53,22,989.76,22.69,-163.93,22.35,6291,517
53,22,989.77,22.69,-163.96,22.35,6292,1913
53,22,989.77,22.69,-163.96,22.35,6293,3039
53,22,989.77,22.69,-163.98,22.35,6294,4435
53,22,989.77,22.69,-163.98,22.35,6296,5562
53,22,989.77,22.69,-164.03,22.35,6297,6959
53,22,989.77,22.69,-164.03,22.35,6298,8084
53,22,989.77,22.69,-164.03,22.35,6299,9481
53,22,989.77,22.69,-164.03,22.35,6301,10607
53,22,989.77,22.69,-164.03,22.35,6302,12005
53,22,989.77,22.69,-164.03,22.35,6303,13132
53,22,989.77,22.69,-164.02,22.35,6305,14544
53,22,989.78,22.69,-164.04,22.35,6306,15671
53,22,989.78,22.69,-164.04,22.35,6307,17070
53,22,989.78,22.69,-164.04,22.35,6308,18196
53,22,989.77,22.69,-164.01,22.35,6310,19594
53,22,989.77,22.68,-163.97,22.34,6311,20721
53,22,989.77,22.68,-163.98,22.34,6312,22120
53,22,989.77,22.68,-163.98,22.34,6313,23246
53,22,989.77,22.68,-163.97,22.34,6315,24644
53,22,989.76,22.68,-163.94,22.34,6316,25772
53,22,989.77,22.69,-163.97,22.35,6317,27169
53,22,989.77,22.69,-163.95,22.35,6318,28296
54,22,989.77,22.69,-163.97,22.35,6320,29694
54,22,989.76,22.69,-163.94,22.35,6321,30821
53,22,989.76,22.69,-163.91,22.35,6322,32219
53,22,989.76,22.69,-163.93,22.35,6323,-32190
53,22,989.76,22.69,-163.94,22.35,6325,-30790
53,22,989.76,22.69,-163.94,22.35,6326,-29663
53,22,989.77,22.70,-163.96,22.35,6327,-28264
53,22,989.77,22.70,-163.97,22.35,6328,-27135
53,22,989.77,22.70,-163.99,22.35,6330,-25737
53,22,989.76,22.70,-163.95,22.35,6331,-24608
54,22,989.76,22.70,-163.93,22.35,6332,-23208
54,22,989.77,22.70,-163.98,22.35,6333,-22081
54,22,989.77,22.71,-164.00,22.35,6335,-20682
54,22,989.77,22.71,-164.00,22.35,6336,-19554
54,22,989.77,22.71,-164.00,22.35,6337,-18155
54,22,989.78,22.71,-164.04,22.35,6339,-17028
54,22,989.78,22.71,-164.05,22.35,6340,-15628
54,22,989.78,22.71,-164.05,22.35,6341,-14500
54,22,989.78,22.71,-164.09,22.35,6342,-13102
54,22,989.78,22.71,-164.05,22.35,6344,-11973
53,22,989.78,22.72,-164.05,22.36,6345,-10573
53,22,989.78,22.72,-164.09,22.36,6346,-9446
54,22,989.78,22.72,-164.06,22.36,6347,-8048
54,22,989.77,22.72,-164.03,22.36,6349,-6921
54,22,989.77,22.72,-164.01,22.36,6350,-5523
54,22,989.77,22.72,-163.97,22.36,6351,-4396
54,22,989.77,22.72,-164.00,22.36,6353,-2997
54,22,989.77,22.72,-164.01,22.36,6354,-1870
54,22,989.77,22.73,-164.03,22.36,6355,-473
54,22,989.77,22.73,-164.01,22.36,6356,654
54,22,989.77,22.73,-164.02,22.36,6358,2050
54,22,989.77,22.73,-164.00,22.36,6359,3176
54,22,989.77,22.73,-163.97,22.36,6360,4574
54,22,989.76,22.73,-163.94,22.36,6361,5699
54,22,989.77,22.73,-163.97,22.36,6363,7096
54,22,989.77,22.73,-163.97,22.36,6364,8222
54,22,989.77,22.73,-163.99,22.36,6365,9620
54,22,989.77,22.73,-163.97,22.36,6366,10745
54,22,989.77,22.74,-163.99,22.37,6368,12144
54,22,989.77,22.74,-163.96,22.37,6369,13271
54,22,989.76,22.74,-163.94,22.37,6370,14668
54,22,989.76,22.74,-163.92,22.37,6371,15796
54,22,989.77,22.74,-163.97,22.37,6373,17195
54,22,989.77,22.74,-163.97,22.37,6374,18321
54,22,989.77,22.74,-164.02,22.37,6375,19719
54,22,989.77,22.74,-164.02,22.37,6376,20846
